sf:,53903,15,372,2023,False,False,False,2023-09-21 16:35:28.960 -04:00,,2,1,School/Grade/AY/FD:,372,Achieve Charter Academy,1,K,3,2023,2023-2024,15,Proof of Custody,165
sf:,68501,83,372,2023,False,True,True,2023-09-21 16:35:28.960 -04:00,,4,1,School/Grade/AY/FD:,372,Achieve Charter Academy,1,K,3,2023,2023-2024,83,Proof Of Residency,19
sf:,58930,22,372,2023,False,False,False,2023-09-21 16:35:28.960 -04:00,,2,1,School/Grade/AY/FD:,372,Achieve Charter Academy,1,K,3,2023,2023-2024,22,Referral Form,57
sf:,63097,34,372,2023,False,True,False,2023-09-21 16:35:28.960 -04:00,,2,1,School/Grade/AY/FD:,372,Achieve Charter Academy,1,K,3,2023,2023-2024,34,Vision Screening,51
sf:,56295,20,372,2023,False,False,False,2023-09-21 16:35:28.960 -04:00,,6,1,School/Grade/AY/FD:,372,Achieve Charter Academy,1,K,3,2023,2023-2024,20,Volunteer Form,47
sf:,95939,53,372,2023,False,True,False,2023-09-21 16:35:28.960 -04:00,,1,2,School/Grade/AY/FD:,372,Achieve Charter Academy,2,1,5,2023,2023-2024,53,Home Language Questionnaire,49
sf:,98021,60,372,2023,False,True,True,2023-09-21 16:35:28.960 -04:00,,1,2,School/Grade/AY/FD:,372,Achieve Charter Academy,2,1,5,2023,2023-2024,60,Official Release of Records,10
sf:,98328,63,372,2023,False,False,False,2023-09-21 16:35:28.960 -04:00,,2,2,School/Grade/AY/FD:,372,Achieve Charter Academy,2,1,5,2023,2023-2024,63,Previous School's Test Scores,168
sf:,100964,85,372,2023,False,True,True,2023-09-21 16:35:28.960 -04:00,,1,2,School/Grade/AY/FD:,372,Achieve Charter Academy,2,1,5,2023,2023-2024,85,Admissions Form,39
sf:,102104,95,372,2023,False,True,False,2023-09-21 16:35:28.960 -04:00,,1,2,School/Grade/AY/FD:,372,Achieve Charter Academy,2,1,5,2023,2023-2024,95,Student Residency Questionnaire,46
sf:,99002,68,372,2023,False,False,False,2023-09-21 16:35:28.960 -04:00,,8,2,School/Grade/AY/FD:,372,Achieve Charter Academy,2,1,5,2023,2023-2024,68,Attendance Expectations,63
sf:,71486,1,372,2023,False,True,False,2023-09-21 16:35:28.960 -04:00,,4,2,School/Grade/AY/FD:,372,Achieve Charter Academy,2,1,5,2023,2023-2024,1,Birth Certificate,7
sf:,73088,2,372,2023,False,False,False,2023-09-21 16:35:28.960 -04:00,,2,2,School/Grade/AY/FD:,372,Achieve Charter Academy,2,1,5,2023,2023-2024,2,Commitment to Excellence,12
sf:,74358,3,372,2023,False,True,False,2023-09-21 16:35:28.960 -04:00,,2,2,School/Grade/AY/FD:,372,Achieve Charter Academy,2,1,5,2023,2023-2024,3,Household Information Survey / Education Benefits,163
sf:,101812,89,372,2023,False,True,False,2023-09-21 16:35:28.960 -04:00,,1,2,School/Grade/AY/FD:,372,Achieve Charter Academy,2,1,5,2023,2023-2024,89,Directory and Media Opt-Out Form,36
sf:,75584,4,372,2023,False,True,False,2023-09-21 16:35:28.960 -04:00,,5,2,School/Grade/AY/FD:,372,Achieve Charter Academy,2,1,5,2023,2023-2024,4,Emergency Contact,11
sf:,100535,73,372,2023,False,True,False,2023-09-21 16:35:28.960 -04:00,,1,2,School/Grade/AY/FD:,372,Achieve Charter Academy,2,1,5,2023,2023-2024,73,Health Department Consent Form,66
sf:,78942,7,372,2023,False,False,False,2023-09-21 16:35:28.960 -04:00,,2,2,School/Grade/AY/FD:,372,Achieve Charter Academy,2,1,5,2023,2023-2024,7,Household Verification Form,48
sf:,81783,9,372,2023,False,False,False,2023-09-21 16:35:28.960 -04:00,,2,2,School/Grade/AY/FD:,372,Achieve Charter Academy,2,1,5,2023,2023-2024,9,Immunization Waiver,59
sf:,99674,71,372,2023,False,True,False,2023-09-21 16:35:28.960 -04:00,,1,2,School/Grade/AY/FD:,372,Achieve Charter Academy,2,1,5,2023,2023-2024,71,Transportation Permission Form,64
sf:,84991,11,372,2023,False,False,False,2023-09-21 16:35:28.960 -04:00,,3,2,School/Grade/AY/FD:,372,Achieve Charter Academy,2,1,5,2023,2023-2024,11,Medication Administration Form (Optional),9
sf:,101411,86,372,2023,False,False,False,2023-09-21 16:35:28.960 -04:00,,1,2,School/Grade/AY/FD:,372,Achieve Charter Academy,2,1,5,2023,2023-2024,86,Military Information,73
sf:,100973,80,372,2023,False,True,False,2023-09-21 16:35:28.960 -04:00,,8,2,School/Grade/AY/FD:,372,Achieve Charter Academy,2,1,5,2023,2023-2024,80,NHA Student Device Agreement,71
sf:,87383,15,372,2023,False,False,False,2023-09-21 16:35:28.960 -04:00,,2,2,School/Grade/AY/FD:,372,Achieve Charter Academy,2,1,5,2023,2023-2024,15,Proof of Custody,165
sf:,101421,83,372,2023,False,True,True,2023-09-21 16:35:28.960 -04:00,,4,2,School/Grade/AY/FD:,372,Achieve Charter Academy,2,1,5,2023,2023-2024,83,Proof Of Residency,19
sf:,91684,22,372,2023,False,False,False,2023-09-21 16:35:28.960 -04:00,,2,2,School/Grade/AY/FD:,372,Achieve Charter Academy,2,1,5,2023,2023-2024,22,Referral Form,57
sf:,89187,20,372,2023,False,False,False,2023-09-21 16:35:28.960 -04:00,,6,2,School/Grade/AY/FD:,372,Achieve Charter Academy,2,1,5,2023,2023-2024,20,Volunteer Form,47
sf:,128011,53,372,2023,False,True,False,2023-09-21 16:35:28.960 -04:00,,1,3,School/Grade/AY/FD:,372,Achieve Charter Academy,3,2,6,2023,2023-2024,53,Home Language Questionnaire,49
sf:,130332,60,372,2023,False,True,True,2023-09-21 16:35:28.960 -04:00,,1,3,School/Grade/AY/FD:,372,Achieve Charter Academy,3,2,6,2023,2023-2024,60,Official Release of Records,10
sf:,130909,63,372,2023,False,False,False,2023-09-21 16:35:28.960 -04:00,,2,3,School/Grade/AY/FD:,372,Achieve Charter Academy,3,2,6,2023,2023-2024,63,Previous School's Test Scores,168
sf:,133837,85,372,2023,False,True,True,2023-09-21 16:35:28.960 -04:00,,1,3,School/Grade/AY/FD:,372,Achieve Charter Academy,3,2,6,2023,2023-2024,85,Admissions Form,39
sf:,134428,95,372,2023,False,True,False,2023-09-21 16:35:28.960 -04:00,,1,3,School/Grade/AY/FD:,372,Achieve Charter Academy,3,2,6,2023,2023-2024,95,Student Residency Questionnaire,46
sf:,130057,68,372,2023,False,False,False,2023-09-21 16:35:28.960 -04:00,,8,3,School/Grade/AY/FD:,372,Achieve Charter Academy,3,2,6,2023,2023-2024,68,Attendance Expectations,63
sf:,103615,1,372,2023,False,True,False,2023-09-21 16:35:28.960 -04:00,,4,3,School/Grade/AY/FD:,372,Achieve Charter Academy,3,2,6,2023,2023-2024,1,Birth Certificate,7
sf:,105093,2,372,2023,False,False,False,2023-09-21 16:35:28.960 -04:00,,2,3,School/Grade/AY/FD:,372,Achieve Charter Academy,3,2,6,2023,2023-2024,2,Commitment to Excellence,12
sf:,106343,3,372,2023,False,True,False,2023-09-21 16:35:28.960 -04:00,,2,3,School/Grade/AY/FD:,372,Achieve Charter Academy,3,2,6,2023,2023-2024,3,Household Information Survey / Education Benefits,163
sf:,134247,89,372,2023,False,True,False,2023-09-21 16:35:28.960 -04:00,,1,3,School/Grade/AY/FD:,372,Achieve Charter Academy,3,2,6,2023,2023-2024,89,Directory and Media Opt-Out Form,36
sf:,107466,4,372,2023,False,True,False,2023-09-21 16:35:28.960 -04:00,,5,3,School/Grade/AY/FD:,372,Achieve Charter Academy,3,2,6,2023,2023-2024,4,Emergency Contact,11
sf:,132360,73,372,2023,False,True,False,2023-09-21 16:35:28.960 -04:00,,1,3,School/Grade/AY/FD:,372,Achieve Charter Academy,3,2,6,2023,2023-2024,73,Health Department Consent Form,66
sf:,110943,7,372,2023,False,False,False,2023-09-21 16:35:28.960 -04:00,,2,3,School/Grade/AY/FD:,372,Achieve Charter Academy,3,2,6,2023,2023-2024,7,Household Verification Form,48
sf:,113576,9,372,2023,False,False,False,2023-09-21 16:35:28.960 -04:00,,2,3,School/Grade/AY/FD:,372,Achieve Charter Academy,3,2,6,2023,2023-2024,9,Immunization Waiver,59
sf:,131607,71,372,2023,False,True,False,2023-09-21 16:35:28.960 -04:00,,1,3,School/Grade/AY/FD:,372,Achieve Charter Academy,3,2,6,2023,2023-2024,71,Transportation Permission Form,64
sf:,116784,11,372,2023,False,False,False,2023-09-21 16:35:28.960 -04:00,,3,3,School/Grade/AY/FD:,372,Achieve Charter Academy,3,2,6,2023,2023-2024,11,Medication Administration Form (Optional),9
sf:,133539,86,372,2023,False,False,False,2023-09-21 16:35:28.960 -04:00,,1,3,School/Grade/AY/FD:,372,Achieve Charter Academy,3,2,6,2023,2023-2024,86,Military Information,73
sf:,133316,80,372,2023,False,True,False,2023-09-21 16:35:28.960 -04:00,,8,3,School/Grade/AY/FD:,372,Achieve Charter Academy,3,2,6,2023,2023-2024,80,NHA Student Device Agreement,71
sf:,119208,15,372,2023,False,False,False,2023-09-21 16:35:28.960 -04:00,,2,3,School/Grade/AY/FD:,372,Achieve Charter Academy,3,2,6,2023,2023-2024,15,Proof of Custody,165
sf:,133692,83,372,2023,False,True,True,2023-09-21 16:35:28.960 -04:00,,4,3,School/Grade/AY/FD:,372,Achieve Charter Academy,3,2,6,2023,2023-2024,83,Proof Of Residency,19
sf:,122985,22,372,2023,False,False,False,2023-09-21 16:35:28.960 -04:00,,2,3,School/Grade/AY/FD:,372,Achieve Charter Academy,3,2,6,2023,2023-2024,22,Referral Form,57
sf:,121371,20,372,2023,False,False,False,2023-09-21 16:35:28.960 -04:00,,6,3,School/Grade/AY/FD:,372,Achieve Charter Academy,3,2,6,2023,2023-2024,20,Volunteer Form,47
sf:,160945,53,372,2023,False,True,False,2023-09-21 16:35:28.960 -04:00,,1,4,School/Grade/AY/FD:,372,Achieve Charter Academy,4,3,7,2023,2023-2024,53,Home Language Questionnaire,49
sf:,161796,60,372,2023,False,True,True,2023-09-21 16:35:28.960 -04:00,,1,4,School/Grade/AY/FD:,372,Achieve Charter Academy,4,3,7,2023,2023-2024,60,Official Release of Records,10
sf:,162170,63,372,2023,False,False,False,2023-09-21 16:35:28.960 -04:00,,2,4,School/Grade/AY/FD:,372,Achieve Charter Academy,4,3,7,2023,2023-2024,63,Previous School's Test Scores,168
sf:,165210,85,372,2023,False,True,True,2023-09-21 16:35:28.960 -04:00,,1,4,School/Grade/AY/FD:,372,Achieve Charter Academy,4,3,7,2023,2023-2024,85,Admissions Form,39
sf:,166314,95,372,2023,False,True,False,2023-09-21 16:35:28.960 -04:00,,1,4,School/Grade/AY/FD:,372,Achieve Charter Academy,4,3,7,2023,2023-2024,95,Student Residency Questionnaire,46
sf:,163655,68,372,2023,False,False,False,2023-09-21 16:35:28.960 -04:00,,8,4,School/Grade/AY/FD:,372,Achieve Charter Academy,4,3,7,2023,2023-2024,68,Attendance Expectations,63
sf:,135695,1,372,2023,False,True,False,2023-09-21 16:35:28.960 -04:00,,4,4,School/Grade/AY/FD:,372,Achieve Charter Academy,4,3,7,2023,2023-2024,1,Birth Certificate,7
sf:,137314,2,372,2023,False,False,False,2023-09-21 16:35:28.960 -04:00,,2,4,School/Grade/AY/FD:,372,Achieve Charter Academy,4,3,7,2023,2023-2024,2,Commitment to Excellence,12
sf:,138263,3,372,2023,False,True,False,2023-09-21 16:35:28.960 -04:00,,2,4,School/Grade/AY/FD:,372,Achieve Charter Academy,4,3,7,2023,2023-2024,3,Household Information Survey / Education Benefits,163
sf:,166002,89,372,2023,False,True,False,2023-09-21 16:35:28.960 -04:00,,1,4,School/Grade/AY/FD:,372,Achieve Charter Academy,4,3,7,2023,2023-2024,89,Directory and Media Opt-Out Form,36
sf:,139150,4,372,2023,False,True,False,2023-09-21 16:35:28.960 -04:00,,5,4,School/Grade/AY/FD:,372,Achieve Charter Academy,4,3,7,2023,2023-2024,4,Emergency Contact,11
sf:,163301,73,372,2023,False,True,False,2023-09-21 16:35:28.960 -04:00,,1,4,School/Grade/AY/FD:,372,Achieve Charter Academy,4,3,7,2023,2023-2024,73,Health Department Consent Form,66
sf:,143055,7,372,2023,False,False,False,2023-09-21 16:35:28.960 -04:00,,2,4,School/Grade/AY/FD:,372,Achieve Charter Academy,4,3,7,2023,2023-2024,7,Household Verification Form,48
sf:,146060,9,372,2023,False,False,False,2023-09-21 16:35:28.960 -04:00,,2,4,School/Grade/AY/FD:,372,Achieve Charter Academy,4,3,7,2023,2023-2024,9,Immunization Waiver,59
sf:,164327,71,372,2023,False,True,False,2023-09-21 16:35:28.960 -04:00,,1,4,School/Grade/AY/FD:,372,Achieve Charter Academy,4,3,7,2023,2023-2024,71,Transportation Permission Form,64
sf:,148173,11,372,2023,False,False,False,2023-09-21 16:35:28.960 -04:00,,3,4,School/Grade/AY/FD:,372,Achieve Charter Academy,4,3,7,2023,2023-2024,11,Medication Administration Form (Optional),9
sf:,166229,86,372,2023,False,False,False,2023-09-21 16:35:28.960 -04:00,,1,4,School/Grade/AY/FD:,372,Achieve Charter Academy,4,3,7,2023,2023-2024,86,Military Information,73
sf:,165976,80,372,2023,False,True,False,2023-09-21 16:35:28.960 -04:00,,8,4,School/Grade/AY/FD:,372,Achieve Charter Academy,4,3,7,2023,2023-2024,80,NHA Student Device Agreement,71
sf:,150509,15,372,2023,False,False,False,2023-09-21 16:35:28.960 -04:00,,2,4,School/Grade/AY/FD:,372,Achieve Charter Academy,4,3,7,2023,2023-2024,15,Proof of Custody,165
sf:,166388,83,372,2023,False,True,True,2023-09-21 16:35:28.960 -04:00,,4,4,School/Grade/AY/FD:,372,Achieve Charter Academy,4,3,7,2023,2023-2024,83,Proof Of Residency,19
sf:,155811,22,372,2023,False,False,False,2023-09-21 16:35:28.960 -04:00,,2,4,School/Grade/AY/FD:,372,Achieve Charter Academy,4,3,7,2023,2023-2024,22,Referral Form,57
sf:,154241,20,372,2023,False,False,False,2023-09-21 16:35:28.960 -04:00,,6,4,School/Grade/AY/FD:,372,Achieve Charter Academy,4,3,7,2023,2023-2024,20,Volunteer Form,47
sf:,192431,53,372,2023,False,True,False,2023-09-21 16:35:28.960 -04:00,,1,5,School/Grade/AY/FD:,372,Achieve Charter Academy,5,4,8,2023,2023-2024,53,Home Language Questionnaire,49
sf:,194548,60,372,2023,False,True,True,2023-09-21 16:35:28.960 -04:00,,1,5,School/Grade/AY/FD:,372,Achieve Charter Academy,5,4,8,2023,2023-2024,60,Official Release of Records,10
sf:,195134,63,372,2023,False,False,False,2023-09-21 16:35:28.960 -04:00,,2,5,School/Grade/AY/FD:,372,Achieve Charter Academy,5,4,8,2023,2023-2024,63,Previous School's Test Scores,168
sf:,198282,85,372,2023,False,True,True,2023-09-21 16:35:28.960 -04:00,,1,5,School/Grade/AY/FD:,372,Achieve Charter Academy,5,4,8,2023,2023-2024,85,Admissions Form,39
sf:,198825,95,372,2023,False,True,False,2023-09-21 16:35:28.960 -04:00,,1,5,School/Grade/AY/FD:,372,Achieve Charter Academy,5,4,8,2023,2023-2024,95,Student Residency Questionnaire,46
sf:,195053,68,372,2023,False,False,False,2023-09-21 16:35:28.960 -04:00,,8,5,School/Grade/AY/FD:,372,Achieve Charter Academy,5,4,8,2023,2023-2024,68,Attendance Expectations,63
sf:,167905,1,372,2023,False,True,False,2023-09-21 16:35:28.960 -04:00,,4,5,School/Grade/AY/FD:,372,Achieve Charter Academy,5,4,8,2023,2023-2024,1,Birth Certificate,7
sf:,169558,2,372,2023,False,False,False,2023-09-21 16:35:28.960 -04:00,,2,5,School/Grade/AY/FD:,372,Achieve Charter Academy,5,4,8,2023,2023-2024,2,Commitment to Excellence,12
sf:,170513,3,372,2023,False,True,False,2023-09-21 16:35:28.960 -04:00,,2,5,School/Grade/AY/FD:,372,Achieve Charter Academy,5,4,8,2023,2023-2024,3,Household Information Survey / Education Benefits,163
sf:,198745,89,372,2023,False,True,False,2023-09-21 16:35:28.960 -04:00,,1,5,School/Grade/AY/FD:,372,Achieve Charter Academy,5,4,8,2023,2023-2024,89,Directory and Media Opt-Out Form,36
sf:,172206,4,372,2023,False,True,False,2023-09-21 16:35:28.960 -04:00,,5,5,School/Grade/AY/FD:,372,Achieve Charter Academy,5,4,8,2023,2023-2024,4,Emergency Contact,11
sf:,196763,73,372,2023,False,True,False,2023-09-21 16:35:28.960 -04:00,,1,5,School/Grade/AY/FD:,372,Achieve Charter Academy,5,4,8,2023,2023-2024,73,Health Department Consent Form,66
sf:,174565,7,372,2023,False,False,False,2023-09-21 16:35:28.960 -04:00,,2,5,School/Grade/AY/FD:,372,Achieve Charter Academy,5,4,8,2023,2023-2024,7,Household Verification Form,48
sf:,178291,9,372,2023,False,False,False,2023-09-21 16:35:28.960 -04:00,,2,5,School/Grade/AY/FD:,372,Achieve Charter Academy,5,4,8,2023,2023-2024,9,Immunization Waiver,59
sf:,195717,71,372,2023,False,True,False,2023-09-21 16:35:28.960 -04:00,,1,5,School/Grade/AY/FD:,372,Achieve Charter Academy,5,4,8,2023,2023-2024,71,Transportation Permission Form,64
sf:,181379,11,372,2023,False,False,False,2023-09-21 16:35:28.960 -04:00,,3,5,School/Grade/AY/FD:,372,Achieve Charter Academy,5,4,8,2023,2023-2024,11,Medication Administration Form (Optional),9
sf:,197649,86,372,2023,False,False,False,2023-09-21 16:35:28.960 -04:00,,1,5,School/Grade/AY/FD:,372,Achieve Charter Academy,5,4,8,2023,2023-2024,86,Military Information,73
sf:,197364,80,372,2023,False,True,False,2023-09-21 16:35:28.960 -04:00,,8,5,School/Grade/AY/FD:,372,Achieve Charter Academy,5,4,8,2023,2023-2024,80,NHA Student Device Agreement,71
sf:,183159,15,372,2023,False,False,False,2023-09-21 16:35:28.960 -04:00,,2,5,School/Grade/AY/FD:,372,Achieve Charter Academy,5,4,8,2023,2023-2024,15,Proof of Custody,165
sf:,197860,83,372,2023,False,True,True,2023-09-21 16:35:28.960 -04:00,,4,5,School/Grade/AY/FD:,372,Achieve Charter Academy,5,4,8,2023,2023-2024,83,Proof Of Residency,19
sf:,189002,22,372,2023,False,False,False,2023-09-21 16:35:28.960 -04:00,,2,5,School/Grade/AY/FD:,372,Achieve Charter Academy,5,4,8,2023,2023-2024,22,Referral Form,57
sf:,185655,20,372,2023,False,False,False,2023-09-21 16:35:28.960 -04:00,,6,5,School/Grade/AY/FD:,372,Achieve Charter Academy,5,4,8,2023,2023-2024,20,Volunteer Form,47
sf:,225368,53,372,2023,False,True,False,2023-09-21 16:35:28.960 -04:00,,1,6,School/Grade/AY/FD:,372,Achieve Charter Academy,6,5,9,2023,2023-2024,53,Home Language Questionnaire,49
sf:,225526,60,372,2023,False,True,True,2023-09-21 16:35:28.960 -04:00,,1,6,School/Grade/AY/FD:,372,Achieve Charter Academy,6,5,9,2023,2023-2024,60,Official Release of Records,10
sf:,226819,63,372,2023,False,False,False,2023-09-21 16:35:28.960 -04:00,,2,6,School/Grade/AY/FD:,372,Achieve Charter Academy,6,5,9,2023,2023-2024,63,Previous School's Test Scores,168
sf:,230225,85,372,2023,False,True,True,2023-09-21 16:35:28.960 -04:00,,1,6,School/Grade/AY/FD:,372,Achieve Charter Academy,6,5,9,2023,2023-2024,85,Admissions Form,39
sf:,230723,95,372,2023,False,True,False,2023-09-21 16:35:28.960 -04:00,,1,6,School/Grade/AY/FD:,372,Achieve Charter Academy,6,5,9,2023,2023-2024,95,Student Residency Questionnaire,46
sf:,227605,68,372,2023,False,False,False,2023-09-21 16:35:28.960 -04:00,,8,6,School/Grade/AY/FD:,372,Achieve Charter Academy,6,5,9,2023,2023-2024,68,Attendance Expectations,63
sf:,199972,1,372,2023,False,True,False,2023-09-21 16:35:28.960 -04:00,,4,6,School/Grade/AY/FD:,372,Achieve Charter Academy,6,5,9,2023,2023-2024,1,Birth Certificate,7
sf:,201571,2,372,2023,False,False,False,2023-09-21 16:35:28.960 -04:00,,2,6,School/Grade/AY/FD:,372,Achieve Charter Academy,6,5,9,2023,2023-2024,2,Commitment to Excellence,12
sf:,202684,3,372,2023,False,True,False,2023-09-21 16:35:28.960 -04:00,,2,6,School/Grade/AY/FD:,372,Achieve Charter Academy,6,5,9,2023,2023-2024,3,Household Information Survey / Education Benefits,163
sf:,230821,89,372,2023,False,True,False,2023-09-21 16:35:28.960 -04:00,,1,6,School/Grade/AY/FD:,372,Achieve Charter Academy,6,5,9,2023,2023-2024,89,Directory and Media Opt-Out Form,36
sf:,204067,4,372,2023,False,True,False,2023-09-21 16:35:28.960 -04:00,,5,6,School/Grade/AY/FD:,372,Achieve Charter Academy,6,5,9,2023,2023-2024,4,Emergency Contact,11
sf:,228306,73,372,2023,False,True,False,2023-09-21 16:35:28.960 -04:00,,1,6,School/Grade/AY/FD:,372,Achieve Charter Academy,6,5,9,2023,2023-2024,73,Health Department Consent Form,66
sf:,206996,7,372,2023,False,False,False,2023-09-21 16:35:28.960 -04:00,,2,6,School/Grade/AY/FD:,372,Achieve Charter Academy,6,5,9,2023,2023-2024,7,Household Verification Form,48
sf:,209802,9,372,2023,False,False,False,2023-09-21 16:35:28.960 -04:00,,2,6,School/Grade/AY/FD:,372,Achieve Charter Academy,6,5,9,2023,2023-2024,9,Immunization Waiver,59
sf:,228261,71,372,2023,False,True,False,2023-09-21 16:35:28.960 -04:00,,1,6,School/Grade/AY/FD:,372,Achieve Charter Academy,6,5,9,2023,2023-2024,71,Transportation Permission Form,64
sf:,212850,11,372,2023,False,False,False,2023-09-21 16:35:28.960 -04:00,,3,6,School/Grade/AY/FD:,372,Achieve Charter Academy,6,5,9,2023,2023-2024,11,Medication Administration Form (Optional),9
sf:,230554,86,372,2023,False,False,False,2023-09-21 16:35:28.960 -04:00,,1,6,School/Grade/AY/FD:,372,Achieve Charter Academy,6,5,9,2023,2023-2024,86,Military Information,73
sf:,228470,80,372,2023,False,True,False,2023-09-21 16:35:28.960 -04:00,,8,6,School/Grade/AY/FD:,372,Achieve Charter Academy,6,5,9,2023,2023-2024,80,NHA Student Device Agreement,71
sf:,215202,15,372,2023,False,False,False,2023-09-21 16:35:28.960 -04:00,,2,6,School/Grade/AY/FD:,372,Achieve Charter Academy,6,5,9,2023,2023-2024,15,Proof of Custody,165
sf:,228910,83,372,2023,False,True,True,2023-09-21 16:35:28.960 -04:00,,4,6,School/Grade/AY/FD:,372,Achieve Charter Academy,6,5,9,2023,2023-2024,83,Proof Of Residency,19
sf:,221017,22,372,2023,False,False,False,2023-09-21 16:35:28.960 -04:00,,2,6,School/Grade/AY/FD:,372,Achieve Charter Academy,6,5,9,2023,2023-2024,22,Referral Form,57
sf:,218536,20,372,2023,False,False,False,2023-09-21 16:35:28.960 -04:00,,6,6,School/Grade/AY/FD:,372,Achieve Charter Academy,6,5,9,2023,2023-2024,20,Volunteer Form,47
sf:,255767,53,372,2023,False,True,False,2023-09-21 16:35:28.960 -04:00,,1,7,School/Grade/AY/FD:,372,Achieve Charter Academy,7,6,10,2023,2023-2024,53,Home Language Questionnaire,49
sf:,257085,60,372,2023,False,True,True,2023-09-21 16:35:28.960 -04:00,,1,7,School/Grade/AY/FD:,372,Achieve Charter Academy,7,6,10,2023,2023-2024,60,Official Release of Records,10
sf:,257772,63,372,2023,False,False,False,2023-09-21 16:35:28.960 -04:00,,2,7,School/Grade/AY/FD:,372,Achieve Charter Academy,7,6,10,2023,2023-2024,63,Previous School's Test Scores,168
sf:,260828,85,372,2023,False,True,True,2023-09-21 16:35:28.960 -04:00,,1,7,School/Grade/AY/FD:,372,Achieve Charter Academy,7,6,10,2023,2023-2024,85,Admissions Form,39
sf:,261600,95,372,2023,False,True,False,2023-09-21 16:35:28.960 -04:00,,1,7,School/Grade/AY/FD:,372,Achieve Charter Academy,7,6,10,2023,2023-2024,95,Student Residency Questionnaire,46
