sf:,35263,73,372,2023,False,True,False,2022-08-25 08:46:45.940 -04:00,,1,School/Grade/AY/FD:,372,Achieve Charter Academy,2023,2023-2024,73,Health Department Consent Form,66
sf:,35249,7,372,2023,False,False,False,2022-08-25 08:46:45.940 -04:00,,2,School/Grade/AY/FD:,372,Achieve Charter Academy,2023,2023-2024,7,Household Verification Form,48
sf:,35250,8,372,2023,False,True,False,2022-08-25 08:46:45.940 -04:00,,4,School/Grade/AY/FD:,372,Achieve Charter Academy,2023,2023-2024,8,Initial Immunization Records,40
sf:,35251,9,372,2023,False,False,False,2022-08-25 08:46:45.940 -04:00,,2,School/Grade/AY/FD:,372,Achieve Charter Academy,2023,2023-2024,9,Immunization Waiver,59
sf:,35262,71,372,2023,False,True,False,2022-08-25 08:46:45.940 -04:00,,1,School/Grade/AY/FD:,372,Achieve Charter Academy,2023,2023-2024,71,Transportation Permission Form,64
sf:,35252,10,372,2023,False,False,False,2022-08-25 08:46:45.940 -04:00,,2,School/Grade/AY/FD:,372,Achieve Charter Academy,2023,2023-2024,10,Kindergarten Waiver,58
sf:,35253,11,372,2023,False,False,False,2022-08-25 08:46:45.940 -04:00,,3,School/Grade/AY/FD:,372,Achieve Charter Academy,2023,2023-2024,11,Medication Administration Form (Optional),9
sf:,35268,86,372,2023,False,False,False,2022-08-25 08:46:45.940 -04:00,,1,School/Grade/AY/FD:,372,Achieve Charter Academy,2023,2023-2024,86,Military Information,73
sf:,35265,80,372,2023,False,True,False,2022-08-25 08:46:45.940 -04:00,,8,School/Grade/AY/FD:,372,Achieve Charter Academy,2023,2023-2024,80,NHA Student Device Agreement,71
sf:,35254,15,372,2023,False,False,False,2022-08-25 08:46:45.940 -04:00,,2,School/Grade/AY/FD:,372,Achieve Charter Academy,2023,2023-2024,15,Proof of Custody,165
sf:,35266,83,372,2023,False,True,True,2022-08-25 08:46:45.940 -04:00,,4,School/Grade/AY/FD:,372,Achieve Charter Academy,2023,2023-2024,83,Proof Of Residency,19
sf:,35256,22,372,2023,False,False,False,2022-08-25 08:46:45.940 -04:00,,2,School/Grade/AY/FD:,372,Achieve Charter Academy,2023,2023-2024,22,Referral Form,57
sf:,35257,34,372,2023,False,True,False,2022-08-25 08:46:45.940 -04:00,,2,School/Grade/AY/FD:,372,Achieve Charter Academy,2023,2023-2024,34,Vision Screening,51
sf:,35255,20,372,2023,False,False,False,2022-08-25 08:46:45.940 -04:00,,6,School/Grade/AY/FD:,372,Achieve Charter Academy,2023,2023-2024,20,Volunteer Form,47
sf:,33230,52,403,2023,False,True,False,2022-08-01 16:58:36.190 -04:00,,1,School/Grade/AY/FD:,403,Advantage Charter Academy,2023,2023-2024,52,Home Language Questionnaire,49
sf:,33231,60,403,2023,False,True,True,2022-08-01 16:58:36.190 -04:00,,1,School/Grade/AY/FD:,403,Advantage Charter Academy,2023,2023-2024,60,Official Release of Records,10
sf:,33234,74,403,2023,False,True,False,2022-08-01 16:58:36.190 -04:00,,3,School/Grade/AY/FD:,403,Advantage Charter Academy,2023,2023-2024,74,Annual Health Information,67
sf:,33238,85,403,2023,False,True,True,2022-08-01 16:58:36.190 -04:00,,1,School/Grade/AY/FD:,403,Advantage Charter Academy,2023,2023-2024,85,Admissions Form,39
sf:,35814,95,403,2023,False,True,False,2023-03-30 21:16:43.480 -04:00,,1,School/Grade/AY/FD:,403,Advantage Charter Academy,2023,2023-2024,95,Student Residency Questionnaire,46
sf:,33232,68,403,2023,False,False,False,2022-08-01 16:58:36.190 -04:00,,8,School/Grade/AY/FD:,403,Advantage Charter Academy,2023,2023-2024,68,Attendance Expectations,63
sf:,33217,1,403,2023,False,True,False,2022-08-01 16:58:36.190 -04:00,,4,School/Grade/AY/FD:,403,Advantage Charter Academy,2023,2023-2024,1,Birth Certificate,7
sf:,33235,76,403,2023,False,False,False,2022-08-01 16:58:36.190 -04:00,,1,School/Grade/AY/FD:,403,Advantage Charter Academy,2023,2023-2024,76,Bus Application,69
sf:,33218,2,403,2023,False,False,False,2022-08-01 16:58:36.190 -04:00,,2,School/Grade/AY/FD:,403,Advantage Charter Academy,2023,2023-2024,2,Commitment to Excellence,12
sf:,33219,3,403,2023,False,True,False,2022-08-01 16:58:36.190 -04:00,,2,School/Grade/AY/FD:,403,Advantage Charter Academy,2023,2023-2024,3,Household Information Survey / Education Benefits,163
sf:,33240,89,403,2023,False,True,False,2022-08-01 16:58:36.190 -04:00,,1,School/Grade/AY/FD:,403,Advantage Charter Academy,2023,2023-2024,89,Directory and Media Opt-Out Form,36
sf:,33220,4,403,2023,False,True,False,2022-08-01 16:58:36.190 -04:00,,5,School/Grade/AY/FD:,403,Advantage Charter Academy,2023,2023-2024,4,Emergency Contact,11
sf:,33221,7,403,2023,False,False,False,2022-08-01 16:58:36.190 -04:00,,2,School/Grade/AY/FD:,403,Advantage Charter Academy,2023,2023-2024,7,Household Verification Form,48
sf:,33222,8,403,2023,False,True,False,2022-08-01 16:58:36.190 -04:00,,4,School/Grade/AY/FD:,403,Advantage Charter Academy,2023,2023-2024,8,Initial Immunization Records,40
sf:,33223,9,403,2023,False,False,False,2022-08-01 16:58:36.190 -04:00,,2,School/Grade/AY/FD:,403,Advantage Charter Academy,2023,2023-2024,9,Immunization Waiver,59
sf:,33233,71,403,2023,False,True,False,2022-08-01 16:58:36.190 -04:00,,1,School/Grade/AY/FD:,403,Advantage Charter Academy,2023,2023-2024,71,Transportation Permission Form,64
sf:,33224,10,403,2023,False,False,False,2022-08-01 16:58:36.190 -04:00,,2,School/Grade/AY/FD:,403,Advantage Charter Academy,2023,2023-2024,10,Kindergarten Waiver,58
sf:,33225,11,403,2023,False,False,False,2022-08-01 16:58:36.190 -04:00,,3,School/Grade/AY/FD:,403,Advantage Charter Academy,2023,2023-2024,11,Medication Administration Form (Optional),9
sf:,33239,86,403,2023,False,False,False,2022-08-01 16:58:36.190 -04:00,,1,School/Grade/AY/FD:,403,Advantage Charter Academy,2023,2023-2024,86,Military Information,73
sf:,33237,80,403,2023,False,True,False,2022-08-01 16:58:36.190 -04:00,,8,School/Grade/AY/FD:,403,Advantage Charter Academy,2023,2023-2024,80,NHA Student Device Agreement,71
sf:,33226,15,403,2023,False,False,False,2022-08-01 16:58:36.190 -04:00,,2,School/Grade/AY/FD:,403,Advantage Charter Academy,2023,2023-2024,15,Proof of Custody,165
sf:,33229,47,403,2023,False,True,True,2022-08-01 16:58:36.190 -04:00,,4,School/Grade/AY/FD:,403,Advantage Charter Academy,2023,2023-2024,47,Proof Of Residency,19
sf:,33228,22,403,2023,False,False,False,2022-08-01 16:58:36.190 -04:00,,2,School/Grade/AY/FD:,403,Advantage Charter Academy,2023,2023-2024,22,Referral Form,57
sf:,33227,20,403,2023,False,False,False,2022-08-01 16:58:36.190 -04:00,,6,School/Grade/AY/FD:,403,Advantage Charter Academy,2023,2023-2024,20,Volunteer Form,47
sf:,33552,56,354,2023,False,True,False,2022-08-01 17:25:11.160 -04:00,,1,School/Grade/AY/FD:,354,Alliance Academy of Cincinnati,2023,2023-2024,56,Home Language Questionnaire,49
sf:,33553,60,354,2023,False,True,True,2022-08-01 17:25:11.160 -04:00,,1,School/Grade/AY/FD:,354,Alliance Academy of Cincinnati,2023,2023-2024,60,Official Release of Records,10
sf:,33554,63,354,2023,False,False,False,2022-08-01 17:25:11.160 -04:00,,2,School/Grade/AY/FD:,354,Alliance Academy of Cincinnati,2023,2023-2024,63,Previous School's Test Scores,168
sf:,33558,78,354,2023,False,True,True,2022-08-01 17:25:11.160 -04:00,,4,School/Grade/AY/FD:,354,Alliance Academy of Cincinnati,2023,2023-2024,78,Proof Of Residency,19
sf:,33561,85,354,2023,False,True,True,2022-08-01 17:25:11.160 -04:00,,1,School/Grade/AY/FD:,354,Alliance Academy of Cincinnati,2023,2023-2024,85,Admissions Form,39
sf:,35777,95,354,2023,False,True,False,2023-03-30 21:16:43.480 -04:00,,1,School/Grade/AY/FD:,354,Alliance Academy of Cincinnati,2023,2023-2024,95,Student Residency Questionnaire,46
sf:,33555,68,354,2023,False,False,False,2022-08-01 17:25:11.160 -04:00,,8,School/Grade/AY/FD:,354,Alliance Academy of Cincinnati,2023,2023-2024,68,Attendance Expectations,63
sf:,33540,1,354,2023,False,True,False,2022-08-01 17:25:11.160 -04:00,,4,School/Grade/AY/FD:,354,Alliance Academy of Cincinnati,2023,2023-2024,1,Birth Certificate,7
sf:,33557,76,354,2023,False,False,False,2022-08-01 17:25:11.160 -04:00,,1,School/Grade/AY/FD:,354,Alliance Academy of Cincinnati,2023,2023-2024,76,Bus Application,69
sf:,33541,2,354,2023,False,False,False,2022-08-01 17:25:11.160 -04:00,,2,School/Grade/AY/FD:,354,Alliance Academy of Cincinnati,2023,2023-2024,2,Commitment to Excellence,12
sf:,33542,3,354,2023,False,True,False,2022-08-01 17:25:11.160 -04:00,,2,School/Grade/AY/FD:,354,Alliance Academy of Cincinnati,2023,2023-2024,3,Household Information Survey / Education Benefits,163
sf:,33563,89,354,2023,False,True,False,2022-08-01 17:25:11.160 -04:00,,1,School/Grade/AY/FD:,354,Alliance Academy of Cincinnati,2023,2023-2024,89,Directory and Media Opt-Out Form,36
sf:,33543,4,354,2023,False,True,False,2022-08-01 17:25:11.160 -04:00,,5,School/Grade/AY/FD:,354,Alliance Academy of Cincinnati,2023,2023-2024,4,Emergency Contact,11
sf:,33544,7,354,2023,False,False,False,2022-08-01 17:25:11.160 -04:00,,2,School/Grade/AY/FD:,354,Alliance Academy of Cincinnati,2023,2023-2024,7,Household Verification Form,48
sf:,33545,8,354,2023,False,True,False,2022-08-01 17:25:11.160 -04:00,,4,School/Grade/AY/FD:,354,Alliance Academy of Cincinnati,2023,2023-2024,8,Initial Immunization Records,40
sf:,33546,9,354,2023,False,False,False,2022-08-01 17:25:11.160 -04:00,,2,School/Grade/AY/FD:,354,Alliance Academy of Cincinnati,2023,2023-2024,9,Immunization Waiver,59
sf:,33556,71,354,2023,False,True,False,2022-08-01 17:25:11.160 -04:00,,1,School/Grade/AY/FD:,354,Alliance Academy of Cincinnati,2023,2023-2024,71,Transportation Permission Form,64
sf:,33547,10,354,2023,False,False,False,2022-08-01 17:25:11.160 -04:00,,2,School/Grade/AY/FD:,354,Alliance Academy of Cincinnati,2023,2023-2024,10,Kindergarten Waiver,58
sf:,33548,11,354,2023,False,False,False,2022-08-01 17:25:11.160 -04:00,,3,School/Grade/AY/FD:,354,Alliance Academy of Cincinnati,2023,2023-2024,11,Medication Administration Form (Optional),9
sf:,33562,86,354,2023,False,False,False,2022-08-01 17:25:11.160 -04:00,,1,School/Grade/AY/FD:,354,Alliance Academy of Cincinnati,2023,2023-2024,86,Military Information,73
sf:,33560,80,354,2023,False,True,False,2022-08-01 17:25:11.160 -04:00,,8,School/Grade/AY/FD:,354,Alliance Academy of Cincinnati,2023,2023-2024,80,NHA Student Device Agreement,71
sf:,33549,15,354,2023,False,False,False,2022-08-01 17:25:11.160 -04:00,,2,School/Grade/AY/FD:,354,Alliance Academy of Cincinnati,2023,2023-2024,15,Proof of Custody,165
sf:,33551,22,354,2023,False,False,False,2022-08-01 17:25:11.160 -04:00,,2,School/Grade/AY/FD:,354,Alliance Academy of Cincinnati,2023,2023-2024,22,Referral Form,57
sf:,35839,172,354,2023,False,True,True,2023-04-13 21:06:20.890 -04:00,,1,School/Grade/AY/FD:,354,Alliance Academy of Cincinnati,2023,2023-2024,172,Student Assessment/Screening,172
sf:,33550,20,354,2023,False,False,False,2022-08-01 17:25:11.160 -04:00,,6,School/Grade/AY/FD:,354,Alliance Academy of Cincinnati,2023,2023-2024,20,Volunteer Form,47
sf:,33184,51,345,2023,False,True,False,2022-07-27 17:21:01.250 -04:00,2023-05-11 14:46:22.430 -04:00,2,School/Grade/AY/FD:,345,Andrew J. Brown Academy,2023,2023-2024,51,Home Language Questionnaire,49
sf:,33185,60,345,2023,False,True,True,2022-07-27 17:21:01.250 -04:00,,1,School/Grade/AY/FD:,345,Andrew J. Brown Academy,2023,2023-2024,60,Official Release of Records,10
sf:,33191,85,345,2023,False,True,True,2022-07-27 17:21:01.250 -04:00,,1,School/Grade/AY/FD:,345,Andrew J. Brown Academy,2023,2023-2024,85,Admissions Form,39
sf:,35769,95,345,2023,False,True,False,2023-03-30 21:16:43.480 -04:00,,1,School/Grade/AY/FD:,345,Andrew J. Brown Academy,2023,2023-2024,95,Student Residency Questionnaire,46
sf:,33186,68,345,2023,False,False,False,2022-07-27 17:21:01.250 -04:00,,8,School/Grade/AY/FD:,345,Andrew J. Brown Academy,2023,2023-2024,68,Attendance Expectations,63
sf:,33170,1,345,2023,False,True,False,2022-07-27 17:21:01.250 -04:00,,4,School/Grade/AY/FD:,345,Andrew J. Brown Academy,2023,2023-2024,1,Birth Certificate,7
sf:,33188,76,345,2023,False,False,False,2022-07-27 17:21:01.250 -04:00,,1,School/Grade/AY/FD:,345,Andrew J. Brown Academy,2023,2023-2024,76,Bus Application,69
sf:,33171,2,345,2023,False,False,False,2022-07-27 17:21:01.250 -04:00,,2,School/Grade/AY/FD:,345,Andrew J. Brown Academy,2023,2023-2024,2,Commitment to Excellence,12
sf:,33172,3,345,2023,False,True,False,2022-07-27 17:21:01.250 -04:00,,2,School/Grade/AY/FD:,345,Andrew J. Brown Academy,2023,2023-2024,3,Household Information Survey / Education Benefits,163
sf:,33193,89,345,2023,False,True,False,2022-07-27 17:21:01.250 -04:00,,1,School/Grade/AY/FD:,345,Andrew J. Brown Academy,2023,2023-2024,89,Directory and Media Opt-Out Form,36
sf:,33173,4,345,2023,False,True,False,2022-07-27 17:21:01.250 -04:00,,5,School/Grade/AY/FD:,345,Andrew J. Brown Academy,2023,2023-2024,4,Emergency Contact,11
sf:,33174,7,345,2023,False,False,False,2022-07-27 17:21:01.250 -04:00,,2,School/Grade/AY/FD:,345,Andrew J. Brown Academy,2023,2023-2024,7,Household Verification Form,48
sf:,33175,8,345,2023,False,True,False,2022-07-27 17:21:01.250 -04:00,,4,School/Grade/AY/FD:,345,Andrew J. Brown Academy,2023,2023-2024,8,Initial Immunization Records,40
sf:,33176,9,345,2023,False,False,False,2022-07-27 17:21:01.250 -04:00,,2,School/Grade/AY/FD:,345,Andrew J. Brown Academy,2023,2023-2024,9,Immunization Waiver,59
sf:,33187,71,345,2023,False,True,False,2022-07-27 17:21:01.250 -04:00,,1,School/Grade/AY/FD:,345,Andrew J. Brown Academy,2023,2023-2024,71,Transportation Permission Form,64
sf:,33177,10,345,2023,False,False,False,2022-07-27 17:21:01.250 -04:00,,2,School/Grade/AY/FD:,345,Andrew J. Brown Academy,2023,2023-2024,10,Kindergarten Waiver,58
sf:,33178,11,345,2023,False,False,False,2022-07-27 17:21:01.250 -04:00,,3,School/Grade/AY/FD:,345,Andrew J. Brown Academy,2023,2023-2024,11,Medication Administration Form (Optional),9
sf:,33192,86,345,2023,False,False,False,2022-07-27 17:21:01.250 -04:00,,1,School/Grade/AY/FD:,345,Andrew J. Brown Academy,2023,2023-2024,86,Military Information,73
sf:,33190,80,345,2023,False,True,False,2022-07-27 17:21:01.250 -04:00,,8,School/Grade/AY/FD:,345,Andrew J. Brown Academy,2023,2023-2024,80,NHA Student Device Agreement,71
sf:,33179,15,345,2023,False,False,False,2022-07-27 17:21:01.250 -04:00,,2,School/Grade/AY/FD:,345,Andrew J. Brown Academy,2023,2023-2024,15,Proof of Custody,165
sf:,33180,17,345,2023,False,True,True,2022-07-27 17:21:01.250 -04:00,,4,School/Grade/AY/FD:,345,Andrew J. Brown Academy,2023,2023-2024,17,Proof Of Residency,19
sf:,33182,22,345,2023,False,False,False,2022-07-27 17:21:01.250 -04:00,,2,School/Grade/AY/FD:,345,Andrew J. Brown Academy,2023,2023-2024,22,Referral Form,57
sf:,33181,20,345,2023,False,False,False,2022-07-27 17:21:01.250 -04:00,,6,School/Grade/AY/FD:,345,Andrew J. Brown Academy,2023,2023-2024,20,Volunteer Form,47
sf:,33183,29,345,2023,False,True,False,2022-07-27 17:21:01.250 -04:00,,3,School/Grade/AY/FD:,345,Andrew J. Brown Academy,2023,2023-2024,29,Work Survey,61
sf:,33483,56,362,2023,False,True,False,2022-08-01 17:11:27.260 -04:00,,1,School/Grade/AY/FD:,362,Apex Academy,2023,2023-2024,56,Home Language Questionnaire,49
sf:,33484,60,362,2023,False,True,True,2022-08-01 17:11:27.260 -04:00,,1,School/Grade/AY/FD:,362,Apex Academy,2023,2023-2024,60,Official Release of Records,10
sf:,33485,63,362,2023,False,False,False,2022-08-01 17:11:27.260 -04:00,,2,School/Grade/AY/FD:,362,Apex Academy,2023,2023-2024,63,Previous School's Test Scores,168
sf:,33488,78,362,2023,False,True,True,2022-08-01 17:11:27.260 -04:00,,4,School/Grade/AY/FD:,362,Apex Academy,2023,2023-2024,78,Proof Of Residency,19
sf:,33491,85,362,2023,False,True,True,2022-08-01 17:11:27.260 -04:00,,1,School/Grade/AY/FD:,362,Apex Academy,2023,2023-2024,85,Admissions Form,39
sf:,35785,95,362,2023,False,True,False,2023-03-30 21:16:43.480 -04:00,,1,School/Grade/AY/FD:,362,Apex Academy,2023,2023-2024,95,Student Residency Questionnaire,46
sf:,33486,68,362,2023,False,False,False,2022-08-01 17:11:27.260 -04:00,,8,School/Grade/AY/FD:,362,Apex Academy,2023,2023-2024,68,Attendance Expectations,63
sf:,33471,1,362,2023,False,True,False,2022-08-01 17:11:27.260 -04:00,,4,School/Grade/AY/FD:,362,Apex Academy,2023,2023-2024,1,Birth Certificate,7
sf:,33472,2,362,2023,False,False,False,2022-08-01 17:11:27.260 -04:00,,2,School/Grade/AY/FD:,362,Apex Academy,2023,2023-2024,2,Commitment to Excellence,12
sf:,33473,3,362,2023,False,True,False,2022-08-01 17:11:27.260 -04:00,,2,School/Grade/AY/FD:,362,Apex Academy,2023,2023-2024,3,Household Information Survey / Education Benefits,163
sf:,33493,89,362,2023,False,True,False,2022-08-01 17:11:27.260 -04:00,,1,School/Grade/AY/FD:,362,Apex Academy,2023,2023-2024,89,Directory and Media Opt-Out Form,36
sf:,33474,4,362,2023,False,True,False,2022-08-01 17:11:27.260 -04:00,,5,School/Grade/AY/FD:,362,Apex Academy,2023,2023-2024,4,Emergency Contact,11
sf:,33475,7,362,2023,False,False,False,2022-08-01 17:11:27.260 -04:00,,2,School/Grade/AY/FD:,362,Apex Academy,2023,2023-2024,7,Household Verification Form,48
sf:,33476,8,362,2023,False,True,False,2022-08-01 17:11:27.260 -04:00,,4,School/Grade/AY/FD:,362,Apex Academy,2023,2023-2024,8,Initial Immunization Records,40
sf:,33477,9,362,2023,False,False,False,2022-08-01 17:11:27.260 -04:00,,2,School/Grade/AY/FD:,362,Apex Academy,2023,2023-2024,9,Immunization Waiver,59
sf:,33487,71,362,2023,False,True,False,2022-08-01 17:11:27.260 -04:00,,1,School/Grade/AY/FD:,362,Apex Academy,2023,2023-2024,71,Transportation Permission Form,64
sf:,33478,10,362,2023,False,False,False,2022-08-01 17:11:27.260 -04:00,,2,School/Grade/AY/FD:,362,Apex Academy,2023,2023-2024,10,Kindergarten Waiver,58
sf:,33479,11,362,2023,False,False,False,2022-08-01 17:11:27.260 -04:00,,3,School/Grade/AY/FD:,362,Apex Academy,2023,2023-2024,11,Medication Administration Form (Optional),9
sf:,33492,86,362,2023,False,False,False,2022-08-01 17:11:27.260 -04:00,,1,School/Grade/AY/FD:,362,Apex Academy,2023,2023-2024,86,Military Information,73
sf:,33490,80,362,2023,False,True,False,2022-08-01 17:11:27.260 -04:00,,8,School/Grade/AY/FD:,362,Apex Academy,2023,2023-2024,80,NHA Student Device Agreement,71
sf:,33480,15,362,2023,False,False,False,2022-08-01 17:11:27.260 -04:00,,2,School/Grade/AY/FD:,362,Apex Academy,2023,2023-2024,15,Proof of Custody,165
sf:,33482,22,362,2023,False,False,False,2022-08-01 17:11:27.260 -04:00,,2,School/Grade/AY/FD:,362,Apex Academy,2023,2023-2024,22,Referral Form,57
sf:,33481,20,362,2023,False,False,False,2022-08-01 17:11:27.260 -04:00,,6,School/Grade/AY/FD:,362,Apex Academy,2023,2023-2024,20,Volunteer Form,47
sf:,34709,53,505,2023,False,True,False,2022-08-19 12:57:39.130 -04:00,,1,School/Grade/AY/FD:,505,Arbor Preparatory High School,2023,2023-2024,53,Home Language Questionnaire,49
sf:,34710,60,505,2023,False,True,True,2022-08-19 12:57:39.130 -04:00,,1,School/Grade/AY/FD:,505,Arbor Preparatory High School,2023,2023-2024,60,Official Release of Records,10
sf:,34711,63,505,2023,False,True,False,2022-08-19 12:57:39.130 -04:00,,2,School/Grade/AY/FD:,505,Arbor Preparatory High School,2023,2023-2024,63,Previous School's Test Scores,168
sf:,34718,85,505,2023,False,True,True,2022-08-19 12:57:39.130 -04:00,,1,School/Grade/AY/FD:,505,Arbor Preparatory High School,2023,2023-2024,85,Admissions Form,39
sf:,35830,95,505,2023,False,True,False,2023-03-30 21:16:43.480 -04:00,,1,School/Grade/AY/FD:,505,Arbor Preparatory High School,2023,2023-2024,95,Student Residency Questionnaire,46
sf:,34712,68,505,2023,False,False,False,2022-08-19 12:57:39.130 -04:00,,8,School/Grade/AY/FD:,505,Arbor Preparatory High School,2023,2023-2024,68,Attendance Expectations,63
sf:,34696,1,505,2023,False,True,False,2022-08-19 12:57:39.130 -04:00,,4,School/Grade/AY/FD:,505,Arbor Preparatory High School,2023,2023-2024,1,Birth Certificate,7
sf:,34697,2,505,2023,False,False,False,2022-08-19 12:57:39.130 -04:00,,2,School/Grade/AY/FD:,505,Arbor Preparatory High School,2023,2023-2024,2,Commitment to Excellence,12
sf:,35864,3,505,2023,False,True,False,2023-06-29 21:13:02.000 -04:00,,2,School/Grade/AY/FD:,505,Arbor Preparatory High School,2023,2023-2024,3,Household Information Survey / Education Benefits,163
sf:,34720,89,505,2023,False,True,False,2022-08-19 12:57:39.130 -04:00,,1,School/Grade/AY/FD:,505,Arbor Preparatory High School,2023,2023-2024,89,Directory and Media Opt-Out Form,36
sf:,34698,4,505,2023,False,True,False,2022-08-19 12:57:39.130 -04:00,,5,School/Grade/AY/FD:,505,Arbor Preparatory High School,2023,2023-2024,4,Emergency Contact,11
sf:,34714,73,505,2023,False,True,False,2022-08-19 12:57:39.130 -04:00,,1,School/Grade/AY/FD:,505,Arbor Preparatory High School,2023,2023-2024,73,Health Department Consent Form,66
sf:,34700,7,505,2023,False,False,False,2022-08-19 12:57:39.130 -04:00,,2,School/Grade/AY/FD:,505,Arbor Preparatory High School,2023,2023-2024,7,Household Verification Form,48
sf:,34701,8,505,2023,False,True,False,2022-08-19 12:57:39.130 -04:00,,4,School/Grade/AY/FD:,505,Arbor Preparatory High School,2023,2023-2024,8,Initial Immunization Records,40
sf:,34702,9,505,2023,False,False,False,2022-08-19 12:57:39.130 -04:00,,2,School/Grade/AY/FD:,505,Arbor Preparatory High School,2023,2023-2024,9,Immunization Waiver,59
sf:,34713,70,505,2023,False,False,False,2022-08-19 12:57:39.130 -04:00,,1,School/Grade/AY/FD:,505,Arbor Preparatory High School,2023,2023-2024,70,Transportation Permission Form,64
sf:,34703,10,505,2023,False,False,False,2022-08-19 12:57:39.130 -04:00,,2,School/Grade/AY/FD:,505,Arbor Preparatory High School,2023,2023-2024,10,Kindergarten Waiver,58
sf:,34704,11,505,2023,False,False,False,2022-08-19 12:57:39.130 -04:00,,3,School/Grade/AY/FD:,505,Arbor Preparatory High School,2023,2023-2024,11,Medication Administration Form (Optional),9
sf:,34719,86,505,2023,False,False,False,2022-08-19 12:57:39.130 -04:00,,1,School/Grade/AY/FD:,505,Arbor Preparatory High School,2023,2023-2024,86,Military Information,73
sf:,35637,91,505,2023,False,False,False,2022-11-22 21:05:47.490 -05:00,,4,School/Grade/AY/FD:,505,Arbor Preparatory High School,2023,2023-2024,91,MS/HS Course Request Form (Incoming Students Only),169
sf:,35638,92,505,2023,False,True,False,2022-11-22 21:05:47.490 -05:00,,4,School/Grade/AY/FD:,505,Arbor Preparatory High School,2023,2023-2024,92,MS/HS Transcript (Incoming Students Only),170
sf:,34716,81,505,2023,False,True,False,2022-08-19 12:57:39.130 -04:00,,1,School/Grade/AY/FD:,505,Arbor Preparatory High School,2023,2023-2024,81,NHA Student Device Agreement,71
sf:,34705,15,505,2023,False,False,False,2022-08-19 12:57:39.130 -04:00,,2,School/Grade/AY/FD:,505,Arbor Preparatory High School,2023,2023-2024,15,Proof of Custody,165
sf:,34717,83,505,2023,False,True,True,2022-08-19 12:57:39.130 -04:00,,4,School/Grade/AY/FD:,505,Arbor Preparatory High School,2023,2023-2024,83,Proof Of Residency,19
sf:,34707,22,505,2023,False,False,False,2022-08-19 12:57:39.130 -04:00,,2,School/Grade/AY/FD:,505,Arbor Preparatory High School,2023,2023-2024,22,Referral Form,57
sf:,35602,88,505,2023,False,False,False,2022-10-03 15:22:44.370 -04:00,,1,School/Grade/AY/FD:,505,Arbor Preparatory High School,2023,2023-2024,88,Specialized Learning (MS/HS only),75
sf:,34708,34,505,2023,False,True,False,2022-08-19 12:57:39.130 -04:00,,2,School/Grade/AY/FD:,505,Arbor Preparatory High School,2023,2023-2024,34,Vision Screening,51
sf:,34706,20,505,2023,False,False,False,2022-08-19 12:57:39.130 -04:00,,6,School/Grade/AY/FD:,505,Arbor Preparatory High School,2023,2023-2024,20,Volunteer Form,47
sf:,33279,51,371,2023,False,True,False,2022-08-01 16:59:10.810 -04:00,2023-05-11 14:46:22.430 -04:00,2,School/Grade/AY/FD:,371,Aspire Charter Academy,2023,2023-2024,51,Home Language Questionnaire,49
sf:,33280,60,371,2023,False,True,True,2022-08-01 16:59:10.810 -04:00,,1,School/Grade/AY/FD:,371,Aspire Charter Academy,2023,2023-2024,60,Official Release of Records,10
